"Accession","SICK-0168-KB","SICK-0166-KB","SICK-2106-MW","SICK-2096-MW","SICK-0167-KB","SICK-0174-KB","SICK-4176-SJ","SICK-2102-MW","SICK-0157-KB","SICK-4191-SJ","SICK-0170-KB","SICK-4196-SJ","SICK-2118-MW","SICK-0139-KB","SICK-0146-KB","SICK-4165-SJ","SICK-2099-MW","SICK-2117-MW","SICK-0155-KB","SICK-0175-KB","SICK-4206-SJ","SICK-2108-MW","SICK-2107-MW","SICK-4184-SJ","SICK-0162-KB","SICK-0138-KB","SICK-0135-KB","SICK-0169-KB","SICK-0164-KB","SICK-0145-KB","SICK-0156-KB","SICK-2101-MW","SICK-0153-KB","SICK-0144-KB"
"A1AG1_N56_H(9)N(8)S(2)",644022.2165,161064.8339,1001026.692,7313241.731,453906.6807,622420.3348,15204682.91,1628410.965,1585977.233,249654.6344,1025521.043,481766.7186,1755666.681,33274.83727,352285.1567,67801.63132,583938.3595,527299.9284,244068.4568,1293302.695,466666.4718,1338020.372,200020.3059,1656633.445,1710966.67,412441.3984,382504.9707,144229.2789,2781.1274,2438767.912,184730.5252,4182.371844,2383253.974,973144.8225
"A1AG1_N72_H(5)N(3)S(1)",16001053.07,8986210.109,6911978.707,5789099.999,12420092.22,6726947.758,9229405.249,12569778.02,9832993.277,7550888.759,22027039.73,8281124.557,9774152.594,19884120.65,9529897.646,11326832.66,5876404.985,2174405.677,8488128.81,5496735.984,10991771.35,8959037.598,9339728.527,6820229.513,9239394.302,4881745.713,5666087.47,7066437.112,10235018.39,6913482.987,18722321.12,13407077.42,13286408.31,15069453.89
"A1AG1_N72_H(6)N(5)F(6)_1",10819572.02,6612336.099,6199545.52,8176816.6,9165999.942,11654005.54,8780406.277,10781115.91,8913794.069,6358082.534,24546523.71,10014537.31,15649385.66,20859437.95,9419458.819,24991162.59,13311005.82,6542465.066,6149467.842,10559360.16,20348536.39,15338372.86,10887350.66,11750886.79,8079527.918,8396055.298,12841479.71,11474703.31,13102826.82,5985647.506,19320315.96,8847648.885,11292525.1,15172968.25
"A1AG1_N72_H(6)N(5)F(6)_2",2351789.458,45227.14531,302793.1699,416979.837,493119.4915,720360.7355,427740.0152,425085.5096,1106457.17,257787.8333,1364396.895,500237.6937,1031749.99,351476.764,431624.6908,1049850.031,865500.7688,393246.4947,576259.9098,486970.732,733068.1999,721883.7791,2234140.629,745145.6693,307834.5178,420068.7782,392705.4933,667007.0682,193382.7109,444867.1282,2139858.538,1481297.024,398262.164,831526.9131
"A1AG1_N72_H(6)N(5)F(6)_3",361990.8439,591845.0428,144565.747,305764.6162,457640.4399,317471.6358,230377.0265,348527.0173,271484.9553,322598.478,753203.0571,417647.2724,515625.7521,276925.1907,292266.2144,659907.1432,481555.1232,225836.7148,426579.4911,800051.3308,626538.3103,529693.1313,233403.5618,930531.2867,331119.3085,807887.1909,501571.7782,512996.1973,615556.5531,586186.4889,417163.9705,718946.7646,641336.9307,878749.0465
"A1AG1_N72_H(6)N(5)S(2)_1",3025256.355,7232802.292,2066999.967,11322965.62,4378807.087,1975237.678,17327217.49,4819979.254,3460319.276,3893318.097,28680024.73,4021815.926,11980677.09,9615268.465,5309100.932,11107132.98,4168481.086,1325420.105,3189503.395,2813383.502,7389957.514,6377894.892,18621301.24,5370741.334,6177489.462,11576086.88,3020024.692,2386247.556,4470206.091,4396361.115,3891308.597,6956020.246,11189438.84,5881481.002
"A1AG1_N72_H(6)N(5)S(2)_2",681795.1529,856557.3396,656667.734,230306.3776,2272591.681,829092.9137,1144349.945,808236.4697,1389157.561,1228226.422,16489445.21,929315.2513,1147729.609,2368424.834,2434371.579,13435451.11,20817449.42,717882.7833,1523129.595,2177193.594,3624435.736,1606585.126,2727112.054,372481.3028,2607394.814,2424389.425,797909.1377,850588.0911,2679201.875,1049928.052,1952077.074,1954143.327,1510964.393,1992299.785
"A1AG1_N72_H(6)N(5)S(2)F(2)_1",10395524.35,6983772.272,4101698.12,7044449.476,10100464.03,4589514.844,12928809.74,11990356.51,17691759.47,10699858.6,4893153.879,12953082.22,9501038.508,12405230.22,4439305.701,15074521,3538115.254,2650822.301,9981306.83,7596891.85,9615221.846,11910375.79,13538676.31,8462176.325,6032622.354,9713049.214,5815035.445,4612387.33,17354674.15,7251913.516,6351705.252,31520699.8,8868175.909,12196126.2
"A1AG1_N72_H(6)N(5)S(2)F(2)_2",2787371.938,1074011.458,1878256.31,2525245.927,3414793.267,1606309.665,4580571.867,2342281.27,5365818.989,3670073.083,2502064.69,2530287.746,3781971.976,1921231.076,1265128.852,3596464.539,3481828.343,1837785.017,2635738.907,2143875.066,3315899.981,2676913.051,3617840.367,3489190.379,1483363.716,4308808.354,2264912.186,1706915.647,1936888.517,2944189.731,1290154.975,14488598.13,2627237.253,2980478.553
"A1AG1_N72_H(6)N(5)S(2)F(2)_3",23582423.91,1129395.221,1908745.749,1196499.98,3074505.931,4061501.467,2857724.074,30478624.2,2787632.138,3427957.361,2039425.125,5727571.281,1057476.626,965395.6,5073143.695,4770679.042,1051090.787,2556754.45,3069327.095,640219.1339,1440909.717,1265838.224,3133987.284,37733640.44,580958.7689,2123455.652,4539206.666,987138.3437,884887.9227,925891.7096,1507346.982,2884976.311,1555564.313,2384543.752
"A1AG1_N72_H(6)N(5)S(3)_1",10159903.85,7110096.638,4121171.941,6980781.772,8417843.257,4029664.429,11944111.87,11124875.45,13875029.55,11164393.61,4646655.065,13048928.23,8091751.712,12451936.27,3006309.531,11418464.81,2550113.315,1290373.67,9910734.02,6457810.115,10339395.05,11513902.87,14204494.73,7142538.73,6015218.923,9469067.411,5414174.26,4682013.323,4732227.537,6486293.505,5357990.12,31916589.75,8687067.565,12893244.56
"A1AG1_N72_H(6)N(5)S(3)_2",11110565.99,3745915.57,4140793.636,9154446.806,4322183.072,4702407.589,6753328.461,7249695.495,6649181.921,3712717.821,2084188.587,2630722.302,16857780.7,1824939.832,2886841.561,7128573.234,20216500.99,8096450.359,12860011.86,27716816.91,13467822.18,13019307.92,9200915.446,2900423.535,18917438.89,4709947.154,12116544.85,3223271.677,5572231.828,5228303.417,10939775.19,29537721.08,2936690.079,2849497.211
"A1AG1_N72_H(6)N(5)S(3)_3",52022987.93,46992369.47,33359277.34,1317080.866,45657016.68,13507437.18,17524281.59,22804183.45,51960756.05,37972503.2,74524917.4,83258546.09,2955159.636,29142823.32,30815384.54,55187617.27,43957122.88,16224155.47,2571401.388,17584141.62,14695050.27,1273662.621,31159313.84,50045589.86,23753763.05,28321020.07,20889078.75,36075450.91,9703586.351,25890508.91,45555304.2,40548715.28,1641892.597,38995667.69
"A1AG1_N72_H(6)N(5)S(3)F(1)_1",2619210.072,2065911.896,5571848.784,3036000.388,1298279.333,4403025.555,4050661.489,4610486.506,4082714.471,3379654.305,3814068.559,7185302.318,3490441.449,3951540.451,4103302.929,6346809.033,5361046.18,5476900.267,3971086.053,15176957.74,3472615.205,6151419.762,6503948.311,24566623.11,5536728.854,1452014.934,9121256.104,3044956.403,7243897.869,4503346.576,3315955.989,1645543.385,4163191.42,4727596.817
"A1AG1_N72_H(6)N(5)S(3)F(1)_2",8250377.365,962174.8226,1587239.504,576751.9785,2328790.086,10002945.4,1399060.539,397569.068,632009.4281,791709.169,3398011.433,1967735.293,580014.4801,432874.8035,302196.6107,3559414.45,1844281.818,547984.939,599076.2862,1710973.995,5021157.439,834092.9095,558580.7883,622279.7328,686494.6334,813272.9818,2568804.643,2437327.866,995044.1437,712060.8194,3741778.819,6707876.894,399232.8396,511776.7055
"A1AG1_N72_H(7)N(6)F(2)",406823.2065,2684301.496,5355407.687,718298.1564,899593.8293,700553.1812,396202.3246,2812572.185,1578955.474,127168.5722,1611891.621,699962.8399,5544741.554,1451887.075,1598629.006,597847.4743,653964.9573,242677.2941,4684349.875,1535516.25,1948496.954,9066457.864,3140303.291,823722.7481,1566345.167,711433.6901,946560.3105,661003.4453,1001874.992,1063061.277,4259361.201,3954199.14,762657.8945,764327.0233
"A1AG1_N72_H(7)N(6)F(5)",570489.8079,1421254.792,1558498.267,736388.2042,1163264.025,1781450.316,1067227.549,67400.27096,558333.5493,549985.6031,1405838.97,532746.9935,1595175.346,1378229.917,676164.4915,2479673.395,1067048.22,2873896.019,1291742.344,2645876.803,517928.1396,2038589.046,1400928.372,826521.9635,1761264.157,547240.8845,2092354.572,809445.2199,2724274.929,2740510.823,3265654.375,710527.4053,1140394.558,1875829.765
"A1AG1_N72_H(7)N(6)S(1)F(2)_1",5885825.826,4332022.723,3439950.772,4286245.095,2807633.067,3028642.78,4563579.577,6261335.122,6936335.342,4388657.634,4639813.239,6351886.226,7058294.096,4034168.445,3336277.321,4025914.458,2979596.456,1275008.944,7658791.025,1853172.697,7353009.308,4690726.828,6127384.685,8516489.222,4820139.049,7895278.39,5426522.229,4976714.587,6641609.98,8017375.717,6950214.652,14842819.56,9693874.272,7434941.1
"A1AG1_N72_H(7)N(6)S(1)F(2)_2",1812010.613,1733439.59,1240440.282,3148443.632,1540660.394,1127902.478,1468378.736,3568048.035,2531434.145,1689724.403,4030336.18,3343217.148,2867397.987,1285006.345,1237842.207,1745779.678,3232071.173,2793965.286,3030874.611,3977406.531,2736922.013,2276040.751,4462611.055,2092148.999,1520802.698,4105850.053,1138828.343,1481586.218,2503748.673,3347700.128,3228648.287,4617739.401,2224716.984,2480054.117
"A1AG1_N72_H(7)N(6)S(1)F(2)_3",981020.0781,699213.685,2128248.178,276890.3534,822878.3752,1274730.498,4174719.183,354120.9855,260570.2757,195975.3637,943829.0105,1360385.504,601576.2227,1408421.821,720755.0058,410987.7587,576702.0519,1945709.234,619382.5359,334082.6514,736056.8181,674904.4296,727554.5981,848898.2791,324669.3622,601616.0629,1253228.263,817419.8156,231347.074,2501380.123,1799139.219,731337.7653,704615.101,647678.298
"A1AG1_N72_H(7)N(6)S(1)F(3)",1198842.65,1368772.72,4692551.765,3492694.356,3004620.941,5214489.228,4316785.272,1174534.236,3217897.597,2330381.338,2084188.587,555477.8615,2058447.274,2750406.087,4616299.221,1661188.843,4292288.086,4839634.488,3999881.654,6128374.978,800934.9745,4164250.334,4228329.665,4281160.002,4246755.262,1322330.423,5182184.573,3776425.24,4788206.7,2820953.396,4241585.389,3579331.559,3230646.861,2438935.454
"A1AG1_N72_H(7)N(6)S(1)F(4)_1",6756626.094,7069379.731,6075962.984,8518397.873,5715411.475,8995831.838,13508511.66,6581483.284,10111532.47,7783486.973,16838858.99,13684856.27,13556931.72,6370047.812,4459166.695,12592691.31,7090907.252,1018108.421,9632787.669,5737313.951,8406729.152,8374779.834,12144321.92,7324049.135,6351572.575,3385512.812,4698854.502,13259698.49,9718527.871,3576049.214,13050247.55,19177296.11,4906264.161,8878578.023
"A1AG1_N72_H(7)N(6)S(1)F(4)_2",1490977.967,1216388.983,2520883.995,3388498.136,1276750.884,1374388.956,4400226.493,1553654.322,2248172.718,3072705.418,4279916.095,5718310.487,4625032.202,1570351.437,417372.4353,3073121.495,1035825.829,370054.8537,3987694.986,618387.0355,1840280.43,2088913.82,2559762.492,2824195.949,1392471.542,1901795.978,2637303.464,3151581.618,2373387.677,3025733.535,3362655.47,7988159.159,2130501.934,2533761.062
"A1AG1_N72_H(7)N(6)S(2)_1",5277016.96,4282616.015,2975968.624,3187340.024,1090796.582,2937890.079,3900379.494,4840547.842,5128015.899,3148046.111,5915432.54,4284484.431,5064321.971,2958672.551,1729705.592,2690630.939,1655317.657,1487687.101,6599952.732,2893021.801,5350231.395,3164856.077,5779376.666,4844807.142,3576701.05,4047654.562,2234022.633,4240105.548,5797409.656,5018772.244,5887390.468,9769768.003,5831190.702,6123450.164
"A1AG1_N72_H(7)N(6)S(2)_2",5418116.795,1717992.675,1267365.218,2342567.863,5216028.495,1040549.685,1864654.393,1766798.139,5108433.493,1824004.303,3599359.056,1839353.281,3059614.016,6243335.094,1270419.921,1320957.862,2161004.408,1141529.037,2802515.259,770563.9612,7086012.859,1730479.031,9745659.223,2326216.788,2452431.515,2952844.845,3950894.749,1644122.678,6701763.489,2978577.273,5087849.086,5370145.583,3665889.622,7744798.595
"A1AG1_N72_H(7)N(6)S(2)F(1)",1324300.423,921567.1224,2623572.283,1124125.868,1408126.939,2720509.309,1618217.978,1503850.425,2316392.048,1052593.94,1855873.848,2599154.285,983548.5389,1289891.677,2380795.174,879845.2542,3322556.803,1548532.559,2352321.18,3475319.661,827660.3132,2507319.545,2058854.882,1234620.613,3180677.057,2001893.734,2568804.643,2528576.4,3375458.337,3184024.563,3338191.274,1695482.425,1805635.502,3171063.221
"A1AG1_N72_H(7)N(6)S(2)F(2)_1",10672884.98,7651576.78,7879918.373,9349835.114,6735577.11,9840922.585,16211237.78,8950517.514,11774273.91,10000572.49,19337919.45,16864066.23,16279823.46,9395082.919,4469693.826,13405317.59,5751946.034,1973042.286,15198438.34,2121015.365,10076717.64,9534819.09,14341037.4,9041423.291,7198343.996,5840146.761,6096161.881,15965087.14,12055181.21,8117590.627,19076744.73,23781263.08,12415192.41,11174060.12
"A1AG1_N72_H(7)N(6)S(2)F(2)_2",3654203.662,4476831.942,4928429.388,7258157.381,2439531.33,2913764.162,7413925.268,4280841.234,6363512.832,4558279.074,9676880.612,8192718.184,8477104.142,3713728.929,2127034.111,5994673.152,2756294.856,859317.8326,7631432.873,1911642.287,3425190.217,4005276.935,6190581.409,4531103.982,3502964.324,3267969.166,3540837.82,6826991.401,5978433.689,5414048.925,8117541.567,15915775.06,5078636.941,5614193.039
"A1AG1_N72_H(7)N(6)S(2)F(3)_1",485939.0822,1110325.806,5944393.855,3951634.52,606019.2384,4012886.7,5080057.829,1203189.907,1066901.472,1272248.313,468820.6431,222746.7232,1907815.745,2549618.826,2249941.653,986318.6069,3542567.38,3690313.952,1834984.068,3456804.11,552352.9336,2658625.925,1462459.588,861224.2551,2221358.761,187744.0821,4905994.796,1265365.346,3870794.023,2071578.888,515514.153,1216907.226,1117794.651,5787694.826
"A1AG1_N72_H(7)N(6)S(2)F(3)_2",989581.5057,760839.7027,3775538.553,2201061.794,502833.7899,1849619.317,2614920.451,541151.9223,1032701.452,1053550.719,1170044.606,758527.2552,1073375.691,847559.6933,624506.5567,724368.4712,1087575.936,1046901.045,1094251.594,1528354.407,953850.3613,958549.6976,727554.5981,1158594.056,1137468.225,601616.0629,2018981.388,818127.193,1109502.443,1201039.668,97303.11534,1558750.586,733694.9631,905475.4107
"A1AG1_N72_H(7)N(6)S(2)F(4)_1",1049609.416,849967.8803,1543520.364,11369757.5,1301994.503,1313476.44,3568470.705,937191.0454,4054940.567,2878547.855,6083010.464,9883801.577,4998866.181,2417394.264,685276.9441,4461781.607,2331364.206,1398205.312,2691503.293,720696.2338,1230229.262,1742649.934,5321328.717,1940538.754,1205749.849,613652.9535,1374280.802,4034308.043,1705976.092,1121082.609,2640382.484,11443569.36,2399459.891,1982415.683
"A1AG1_N72_H(7)N(6)S(2)F(4)_2",1134162.533,1143751.59,487089.1415,3331587.763,1250892.302,1172032.232,3137358.623,933200.589,1145251.321,1722492.253,6892776.945,758527.2552,625104.4301,1557989.845,551709.0067,798682.9466,291335.357,147563.194,422428.5493,931883.6501,1432237.162,926619.2929,1379249.079,1900995.371,919616.0215,1110749.358,1956209.664,1434421.088,1173848.131,204661.6994,2088285.267,3436649.462,2194830.96,1452570.909
"A1AG1_N72_H(7)N(6)S(3)_1",9521237.779,8357656.047,8344595.367,12843117.51,6803008.467,8864164.466,17053651.86,9167759.367,11871668.01,10351918.25,18854351.03,17413327.61,17591848.49,9135792.952,4860798.55,12377350.57,5039462.488,2072356.999,17332645.49,3669168.493,11107039.6,10081484.45,15969028.61,9127458.199,6754271.688,5181173.032,5822822.338,17016593.87,12264419.3,8140676.64,19863120.67,24122297.45,13084211.02,12335802.02
"A1AG1_N72_H(7)N(6)S(3)_2",4948213.384,2764293.868,5477681.831,8324566.876,2574396.282,9512385.215,9119321.773,4626234.141,6068681.921,5294302.575,9695436.547,8446017.357,8275323.65,6659499.933,3631820.338,6245876.771,8462778.889,1287960.015,7869465.647,4917676.011,8420911.927,7744742.667,7995766.79,6772028.259,7378926.403,3543158.414,7061989.855,7115894.011,7180332.665,11341502.27,6920003.755,16974160.3,10014537.31,6924817.324
"A1AG1_N72_H(7)N(6)S(3)_3",981020.0781,42661.6974,870836.5463,1552999.443,1127500.382,376161.96,1056742.045,145174.2521,427805.7881,229554.8171,2094711.273,276307.2475,597538.032,148843.4169,162226.8646,753098.2288,189360.66,536735.4156,389688.9824,229783.9163,183017.2515,663012.9625,240054.841,606379.9335,671895.9698,693400.2694,244821.3139,224959.3197,196083.7476,290430.5392,125498.7886,197076.1464,356981.0918,353536.6043
"A1AG1_N72_H(7)N(6)S(3)F(1)_1",817473.4348,1492201.281,7588925.317,4873452.49,3193452.268,6643705.708,7648876.668,1045534.901,2691530.271,1859022.989,1215191.277,2808479.054,2478028.973,2476280.011,3469222.387,5290341.03,3710622.611,5270991.754,2741437.464,5074856.262,1362947.265,3240751.902,1407497.147,2437260.012,3997300.419,6898332.661,6747785.842,3694225.406,5645502.805,3377805.147,2793661.619,10204631.68,3354113.601,7300827.794
"A1AG1_N72_H(7)N(6)S(3)F(1)_2",3858929.898,3249960.09,4898708.011,3310221.19,2940560.121,3127143.168,4135812.741,3770692.999,2357969.327,2458195.813,6529125.929,1710588.083,2091119.305,3924103.213,3514891.775,2154935.626,1934528.132,1641490.123,2582861.283,3399825.433,6084852.936,2808598.564,1972370.243,3062979.924,3048979.538,2491154.976,3336977.639,3129455.07,3409339.404,2594304.201,1820168.541,824433.2905,2965585.271,2570977.121
"A1AG1_N72_H(7)N(6)S(3)F(2)_1",4272437.262,3864000.382,8011681.154,23016197.61,5443938.514,8618372.615,18943800.9,3532839.362,6915199.767,9945074.072,20941325.96,28628293.69,15998395.12,6555999.938,1967150.82,13934683.74,5578639.366,4534986.213,9962187.33,2372095.241,3556862.517,9246763.537,9689456.803,5017239.175,3229711.308,1662835.619,5317696.508,16588937.27,4574131.163,3612961.07,15924694.32,26474801.88,5358073.711,3254627.259
"A1AG1_N72_H(7)N(6)S(3)F(2)_2",5573466.693,4504244.68,10249718.31,14802189.45,3241645.007,10522761.44,12443685.08,3780835.947,7183665.753,7691373.009,6798444.384,8385443.245,10786115.03,7082432.063,6651236.685,8662008.401,14700360.74,10324863.31,11880938.91,4653472.45,3905201.072,8148086.115,6369297.871,6688720.224,11374007.58,807217.3036,5473521.779,9050148.3,22343541.01,18095925.13,4502404.142,14242365.61,3774772.073,1155910.578
"A1AG1_N72_H(7)N(6)S(3)F(2)_3",209611.7752,178438.9301,192756.0163,476778.5414,137816.2209,363674.3751,736164.8796,279093.6075,212507.6762,284175.1834,1235326.311,1016405.82,533415.8398,305095.2391,495431.4251,499966.5484,264103.2227,2578652.442,444916.8657,489139.2537,590225.0236,481357.2983,426491.6863,134694.8513,568735.2115,494688.8914,115576.8449,259491.3896,354729.624,328960.2867,818295.6453,735140.3429,894986.2036,522794.3345
"A1AG1_N72_H(7)N(6)S(3)F(2)_4",178470.0035,305308.0482,3238759.886,2068076.568,843668.1252,651627.0734,3217369.204,851326.7715,811703.4994,1292519.616,5377382.016,2190142.547,752861.7247,1133911.451,935626.046,499966.5484,691150.5379,140608.0918,1156550.044,119376.3751,762173.4354,674904.4296,2549593.395,708914.0013,634960.5008,619387.6935,1117885.712,1222394.19,744475.1526,190247.9855,1714421.744,3003341.35,1640516.725,326427.2211
"A1AG1_N72_H(7)N(6)S(3)F(3)_1",4058628.224,5874896.784,8718182.846,12527350.59,1256482.367,6462702.636,9794519.115,287698.8871,8107885.747,1807315.189,669739.2581,569862.6447,2398138.017,1090593.6,13094753.06,264379.2244,4406889.913,7868379.824,1831767.596,1849309.725,10149045.01,2407917.001,1258835.617,8222691.32,1869419.044,869157.7533,6007295.906,3033265.178,2241524.172,1005316.002,3711652.962,518340.5729,758501.8955,9915555.79
"A1AG1_N72_H(7)N(6)S(3)F(3)_2",970878.4456,1235913.429,6589239.178,6991239.718,1337235.779,2294761.963,6588834.117,456932.5292,553522.9903,1118390.744,1889767.271,1044225.915,950166.5828,2360024.241,1862438.925,840836.8916,2033247.249,4245631.545,734955.8355,1164229.387,884861.3954,745374.0328,803220.2402,695309.167,1279519.052,1216130.549,3336977.639,1010485.151,1462053.537,1245355.837,1118431.239,1541728.184,148331.2452,467096.9407
"A1AG1_N72_H(7)N(6)S(4)_1",5037969.372,4177713.293,7102381.428,24734526.23,7831886.131,7595997.276,15098260.46,2908250.518,8070458.328,8231378.387,22104651.41,31359414.56,15133268.84,6932311.359,1914421.466,14173216.77,3189473.373,3362601.255,10634923.35,1150260.62,3616525.658,8625262.968,10359089.21,5097933.234,3527987.142,1796320.408,5344242.107,18079754.13,5904280.015,2776178.201,14049573.81,29861378.41,5542954,3299008.084
"A1AG1_N72_H(7)N(6)S(4)_2",5749902.756,18235284.97,23595850.07,14216945.59,2661425.017,608002.1642,16007073.65,10760999,2644613.132,23023779.86,6743598.56,9283099.782,12501362.88,20641209.6,22497503.22,5939607.383,18482992.9,10869370.02,5122451.181,27299562.96,16705810.68,10546162.39,3738337.751,1790970.714,22389260.37,1069791.92,13445664.96,14462294.03,23218373.99,236989.1748,8825527.675,17018833.88,1356910.569,12220061.93
